[7/30/2019 4:08:05 PM] [Debug] [Scene Dump] All Loaded Objects:


[7/30/2019 4:08:05 PM] [Debug] [Scene Dump] EndlessRoundInfo (UnityEngine.GameObject) (4 children). Pos: Local (5500.0, 1000.0, 0.0) / Global (5500.0, 1000.0, 0.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:05 PM] [Debug] [Scene Dump]             ReturnSign (UnityEngine.GameObject) (0 children). Pos: Local (83.5, 29.7, 0.0) / Global (83.5, 29.7, 0.0). Scale: (30.0, 15.0, 1.0)
[7/30/2019 4:08:05 PM] [Debug] [Scene Dump]             GroundArrow (UnityEngine.GameObject) (1 children). Pos: Local (99.7, 8.6, 0.0) / Global (99.7, 8.6, 0.0). Scale: (3.0, 3.0, 3.0)
[7/30/2019 4:08:05 PM] [Debug] [Scene Dump]                 model (UnityEngine.GameObject) (0 children). Pos: Local (0.2, 2.4, 3.2) / Global (106.9, 18.2, 0.5). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:05 PM] [Debug] [Scene Dump]             GroundArrow (1) (UnityEngine.GameObject) (1 children). Pos: Local (99.7, 15.3, 0.0) / Global (99.7, 15.3, 0.0). Scale: (3.0, 3.0, 3.0)
[7/30/2019 4:08:05 PM] [Debug] [Scene Dump]                 model (UnityEngine.GameObject) (0 children). Pos: Local (0.2, 2.4, 3.2) / Global (106.9, 24.9, 0.5). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:05 PM] [Debug] [Scene Dump]             GroundArrow (2) (UnityEngine.GameObject) (1 children). Pos: Local (99.7, 22.0, 0.0) / Global (99.7, 22.0, 0.0). Scale: (3.0, 3.0, 3.0)
[7/30/2019 4:08:05 PM] [Debug] [Scene Dump]                 model (UnityEngine.GameObject) (0 children). Pos: Local (0.2, 2.4, 3.2) / Global (106.9, 31.6, 0.5). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:05 PM] [Debug] [Scene Dump]         Arena (UnityEngine.GameObject) (8 children). Pos: Local (29.0, 0.0, -17.0) / Global (29.0, 0.0, -17.0). Scale: (10.0, 10.0, 10.0)
[7/30/2019 4:08:05 PM] [Debug] [Scene Dump]             ArenaColliders (UnityEngine.GameObject) (0 children). Pos: Local (-3.0, 5.0, 1.7) / Global (-1.0, 50.0, 0.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:05 PM] [Debug] [Scene Dump]             Arena2_Brokenup2 (UnityEngine.GameObject) (42 children). Pos: Local (0.0, 0.0, 0.0) / Global (29.0, 0.0, -17.0). Scale: (10.0, 10.0, 10.0)
[7/30/2019 4:08:05 PM] [Debug] [Scene Dump]                  1 (UnityEngine.GameObject) (0 children). Pos: Local (0.7, 0.0, -0.3) / Global (102.0, 0.0, -49.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:05 PM] [Debug] [Scene Dump]                 _1 (UnityEngine.GameObject) (0 children). Pos: Local (0.7, 0.0, 0.3) / Global (102.0, 0.0, 9.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:05 PM] [Debug] [Scene Dump]                 _2 (UnityEngine.GameObject) (0 children). Pos: Local (0.7, 0.0, 0.1) / Global (102.0, 0.0, -9.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:05 PM] [Debug] [Scene Dump]                 _3 (UnityEngine.GameObject) (0 children). Pos: Local (0.7, 0.0, 0.7) / Global (102.0, 0.0, 49.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:05 PM] [Debug] [Scene Dump]                 _4 (UnityEngine.GameObject) (0 children). Pos: Local (0.7, 0.0, -0.7) / Global (102.0, 0.0, -84.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:05 PM] [Debug] [Scene Dump]                 _5 (UnityEngine.GameObject) (0 children). Pos: Local (0.4, 0.0, 0.7) / Global (72.0, 0.0, 49.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:05 PM] [Debug] [Scene Dump]                 _6 (UnityEngine.GameObject) (0 children). Pos: Local (0.4, 0.0, -0.7) / Global (72.0, 0.0, -84.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:05 PM] [Debug] [Scene Dump]                 _7 (UnityEngine.GameObject) (0 children). Pos: Local (0.1, 0.0, -0.7) / Global (42.0, 0.0, -84.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:05 PM] [Debug] [Scene Dump]                 _8 (UnityEngine.GameObject) (0 children). Pos: Local (0.1, 0.0, 0.7) / Global (42.0, 0.0, 49.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:05 PM] [Debug] [Scene Dump]                 _9 (UnityEngine.GameObject) (0 children). Pos: Local (-0.2, 0.0, -0.7) / Global (12.0, 0.0, -84.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:05 PM] [Debug] [Scene Dump]                 _10 (UnityEngine.GameObject) (0 children). Pos: Local (-0.2, 0.0, 0.7) / Global (12.0, 0.0, 49.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:05 PM] [Debug] [Scene Dump]                 _11 (UnityEngine.GameObject) (0 children). Pos: Local (-0.5, 0.0, -0.7) / Global (-18.0, 0.0, -84.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:05 PM] [Debug] [Scene Dump]                 _12 (UnityEngine.GameObject) (0 children). Pos: Local (-0.5, 0.0, 0.7) / Global (-18.0, 0.0, 49.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:05 PM] [Debug] [Scene Dump]                 _13 (UnityEngine.GameObject) (0 children). Pos: Local (-0.8, 0.0, 0.7) / Global (-48.0, 0.0, 49.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:05 PM] [Debug] [Scene Dump]                 _14 (UnityEngine.GameObject) (0 children). Pos: Local (-0.8, 0.0, -0.7) / Global (-48.0, 0.0, -84.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:05 PM] [Debug] [Scene Dump]                 _15 (UnityEngine.GameObject) (0 children). Pos: Local (-1.1, 0.0, -0.7) / Global (-76.0, 0.0, -84.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:05 PM] [Debug] [Scene Dump]                 _16 (UnityEngine.GameObject) (0 children). Pos: Local (-1.1, 0.0, 0.5) / Global (-76.0, 0.0, 28.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:05 PM] [Debug] [Scene Dump]                 _17 (UnityEngine.GameObject) (0 children). Pos: Local (-1.2, 0.0, 0.5) / Global (-93.0, 0.0, 28.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:05 PM] [Debug] [Scene Dump]                 _18 (UnityEngine.GameObject) (0 children). Pos: Local (-1.2, 0.0, -0.7) / Global (-93.0, 0.0, -84.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:05 PM] [Debug] [Scene Dump]                 _19 (UnityEngine.GameObject) (0 children). Pos: Local (-1.1, 0.0, -0.1) / Global (-80.0, 0.0, -28.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:05 PM] [Debug] [Scene Dump]                 _20 (UnityEngine.GameObject) (0 children). Pos: Local (-1.1, 0.2, -0.1) / Global (-76.0, 23.0, -28.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:05 PM] [Debug] [Scene Dump]                 _21 (UnityEngine.GameObject) (0 children). Pos: Local (-1.1, 0.5, 0.0) / Global (-79.0, 49.0, -17.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:05 PM] [Debug] [Scene Dump]                 _22 (UnityEngine.GameObject) (0 children). Pos: Local (0.6, 0.0, -0.7) / Global (88.0, 0.0, -84.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:05 PM] [Debug] [Scene Dump]                 _23 (UnityEngine.GameObject) (0 children). Pos: Local (0.1, 0.0, -0.7) / Global (42.0, 0.0, -84.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:05 PM] [Debug] [Scene Dump]                 _24 (UnityEngine.GameObject) (0 children). Pos: Local (0.4, 0.0, -0.7) / Global (72.0, 0.0, -84.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:05 PM] [Debug] [Scene Dump]                 _25 (UnityEngine.GameObject) (0 children). Pos: Local (-0.2, 0.0, -0.7) / Global (12.0, 0.0, -84.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:05 PM] [Debug] [Scene Dump]                 _26 (UnityEngine.GameObject) (0 children). Pos: Local (-0.5, 0.0, -0.7) / Global (-18.0, 0.0, -84.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:05 PM] [Debug] [Scene Dump]                 _27 (UnityEngine.GameObject) (0 children). Pos: Local (-0.8, 0.0, -0.7) / Global (-48.0, 0.0, -84.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:05 PM] [Debug] [Scene Dump]                 _28 (UnityEngine.GameObject) (0 children). Pos: Local (0.6, 0.0, 0.7) / Global (88.0, 0.0, 50.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:05 PM] [Debug] [Scene Dump]                 _29 (UnityEngine.GameObject) (0 children). Pos: Local (0.4, 0.0, 0.7) / Global (72.0, 0.0, 50.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:05 PM] [Debug] [Scene Dump]                 _30 (UnityEngine.GameObject) (0 children). Pos: Local (0.1, 0.0, 0.7) / Global (42.0, 0.0, 50.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:05 PM] [Debug] [Scene Dump]                 _31 (UnityEngine.GameObject) (0 children). Pos: Local (-0.2, 0.0, 0.7) / Global (12.0, 0.0, 50.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:05 PM] [Debug] [Scene Dump]                 _32 (UnityEngine.GameObject) (0 children). Pos: Local (-0.5, 0.0, 0.7) / Global (-18.0, 0.0, 50.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                 _33 (UnityEngine.GameObject) (0 children). Pos: Local (-0.8, 0.0, 0.7) / Global (-48.0, 0.0, 50.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                 _34 (UnityEngine.GameObject) (0 children). Pos: Local (-1.1, 0.0, -0.3) / Global (-78.0, 0.0, -51.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                 _35 (UnityEngine.GameObject) (0 children). Pos: Local (-1.1, 0.0, 0.5) / Global (-78.0, 0.0, 28.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                 _36 (UnityEngine.GameObject) (0 children). Pos: Local (0.6, 0.2, -0.7) / Global (89.0, 23.0, -84.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                 _37 (UnityEngine.GameObject) (0 children). Pos: Local (0.6, 0.2, 0.7) / Global (89.0, 23.0, 49.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                 _38 (UnityEngine.GameObject) (0 children). Pos: Local (-1.1, 0.2, 0.5) / Global (-76.0, 23.0, 28.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                 _39 (UnityEngine.GameObject) (0 children). Pos: Local (-1.2, 0.0, 0.5) / Global (-92.0, 0.0, 28.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                 _40 (UnityEngine.GameObject) (0 children). Pos: Local (-1.1, 0.2, -0.3) / Global (-76.0, 23.0, -50.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                 _41 (UnityEngine.GameObject) (0 children). Pos: Local (-1.2, 0.0, -0.3) / Global (-93.0, 0.0, -50.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]             ArenaMesh (UnityEngine.GameObject) (0 children). Pos: Local (-4.0, 5.0, 1.7) / Global (-11.0, 50.0, 0.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]             Banners (UnityEngine.GameObject) (14 children). Pos: Local (-2.9, 0.0, 1.7) / Global (0.0, 0.0, 0.0). Scale: (0.1, 0.1, 0.1)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                 Arena_Banner (UnityEngine.GameObject) (0 children). Pos: Local (75.2, 17.0, 49.5) / Global (75.2, 17.0, 49.5). Scale: (3.0, 3.0, 3.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                 Arena_Banner (1) (UnityEngine.GameObject) (0 children). Pos: Local (47.2, 17.0, 49.5) / Global (47.2, 17.0, 49.5). Scale: (3.0, 3.0, 3.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                 Arena_Banner (2) (UnityEngine.GameObject) (0 children). Pos: Local (18.1, 17.0, 49.5) / Global (18.1, 17.0, 49.5). Scale: (3.0, 3.0, 3.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                 Arena_Banner (3) (UnityEngine.GameObject) (0 children). Pos: Local (-11.2, 17.0, 49.5) / Global (-11.2, 17.0, 49.5). Scale: (3.0, 3.0, 3.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                 Arena_Banner (4) (UnityEngine.GameObject) (0 children). Pos: Local (-38.5, 17.0, 49.5) / Global (-38.5, 17.0, 49.5). Scale: (3.0, 3.0, 3.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                 Arena_Banner (5) (UnityEngine.GameObject) (0 children). Pos: Local (-66.0, 17.0, 49.5) / Global (-66.0, 17.0, 49.5). Scale: (3.0, 3.0, 3.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                 Arena_Banner (6) (UnityEngine.GameObject) (0 children). Pos: Local (-66.0, 17.0, -49.4) / Global (-66.0, 17.0, -49.4). Scale: (3.0, 3.0, 3.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                 Arena_Banner (7) (UnityEngine.GameObject) (0 children). Pos: Local (-38.5, 17.0, -49.4) / Global (-38.5, 17.0, -49.4). Scale: (3.0, 3.0, 3.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                 Arena_Banner (8) (UnityEngine.GameObject) (0 children). Pos: Local (-11.2, 17.0, -49.4) / Global (-11.2, 17.0, -49.4). Scale: (3.0, 3.0, 3.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                 Arena_Banner (9) (UnityEngine.GameObject) (0 children). Pos: Local (18.1, 17.0, -49.4) / Global (18.1, 17.0, -49.4). Scale: (3.0, 3.0, 3.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                 Arena_Banner (10) (UnityEngine.GameObject) (0 children). Pos: Local (47.2, 17.0, -49.4) / Global (47.2, 17.0, -49.4). Scale: (3.0, 3.0, 3.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                 Arena_Banner (11) (UnityEngine.GameObject) (0 children). Pos: Local (75.2, 17.0, -49.4) / Global (75.2, 17.0, -49.4). Scale: (3.0, 3.0, 3.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                 Arena_Banner (12) (UnityEngine.GameObject) (0 children). Pos: Local (-78.4, 92.0, 77.5) / Global (-78.4, 92.0, 77.5). Scale: (4.0, 4.0, 4.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                 Arena_Banner (13) (UnityEngine.GameObject) (0 children). Pos: Local (-78.4, 92.0, -77.5) / Global (-78.4, 92.0, -77.5). Scale: (4.0, 4.0, 4.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]             CommentatorsForcefieldArea (UnityEngine.GameObject) (0 children). Pos: Local (-9.3, 4.0, 1.7) / Global (-63.7, 39.5, 0.0). Scale: (2.6, 1.8, 0.1)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]             EmperorSection (UnityEngine.GameObject) (5 children). Pos: Local (-11.6, 5.3, 1.7) / Global (-86.6, 52.5, -0.4). Scale: (0.6, 0.6, 0.6)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                 EmperorHolder (UnityEngine.GameObject) (1 children). Pos: Local (-202.0, 191.0, 239.2) / Global (-1298.6, 1198.5, 1434.8). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                     CharacterModel_Emperor (UnityEngine.GameObject) (1 children). Pos: Local (0.0, 0.0, 0.0) / Global (-1298.6, 1198.5, 1434.8). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                         Hips (UnityEngine.GameObject) (2 children). Pos: Local (0.0, 1.1, 0.0) / Global (-1298.6, 1205.2, 1434.8). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                             Legs (UnityEngine.GameObject) (3 children). Pos: Local (0.0, 0.0, 0.0) / Global (-1298.6, 1205.2, 1434.8). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                                 LegUpperR (UnityEngine.GameObject) (2 children). Pos: Local (0.1, 0.0, 0.0) / Global (-1298.6, 1205.2, 1434.2). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                                     LegLowerR (UnityEngine.GameObject) (2 children). Pos: Local (0.2, -0.5, 0.0) / Global (-1298.6, 1202.5, 1433.3). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                                         FootR (UnityEngine.GameObject) (1 children). Pos: Local (0.0, -0.6, 0.0) / Global (-1298.6, 1198.9, 1433.3). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                                             model (UnityEngine.GameObject) (2 children). Pos: Local (0.1, -0.2, -0.1) / Global (-1299.5, 1197.7, 1432.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                                                 Hitbox (UnityEngine.GameObject) (0 children). Pos: Local (-0.3, 0.0, 0.0) / Global (-1299.5, 1197.7, 1434.2). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                                                 Frame 1 (UnityEngine.GameObject) (1 children). Pos: Local (-0.3, 0.0, 0.0) / Global (-1299.5, 1197.7, 1434.2). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                                                     Chunks (UnityEngine.GameObject) (1 children). Pos: Local (0.0, 0.0, 0.0) / Global (-1299.5, 1197.7, 1434.2). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                                                         Chunk (0,0,0) (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (-1299.5, 1197.7, 1434.2). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                                         model (UnityEngine.GameObject) (2 children). Pos: Local (0.0, -0.6, 0.0) / Global (-1298.9, 1198.9, 1433.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                                             Hitbox (UnityEngine.GameObject) (0 children). Pos: Local (-0.1, 0.0, 0.0) / Global (-1298.9, 1198.9, 1433.6). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                                             Frame 1 (UnityEngine.GameObject) (1 children). Pos: Local (-0.1, 0.0, 0.0) / Global (-1298.9, 1198.9, 1433.6). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                                                 Chunks (UnityEngine.GameObject) (1 children). Pos: Local (0.0, 0.0, 0.0) / Global (-1298.9, 1198.9, 1433.6). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                                                     Chunk (0,0,0) (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (-1298.9, 1198.9, 1433.6). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                                     model (UnityEngine.GameObject) (2 children). Pos: Local (0.3, -0.4, -0.2) / Global (-1300.1, 1202.5, 1432.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                                         Hitbox (UnityEngine.GameObject) (0 children). Pos: Local (-0.3, 0.0, 0.0) / Global (-1300.1, 1202.5, 1434.2). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                                         Frame 1 (UnityEngine.GameObject) (1 children). Pos: Local (-0.3, 0.0, 0.0) / Global (-1300.1, 1202.5, 1434.2). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                                             Chunks (UnityEngine.GameObject) (1 children). Pos: Local (0.0, 0.0, 0.0) / Global (-1300.1, 1202.5, 1434.2). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                                                 Chunk (0,0,0) (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (-1300.1, 1202.5, 1434.2). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                                 LegUpperL (UnityEngine.GameObject) (2 children). Pos: Local (-0.1, 0.0, 0.0) / Global (-1298.6, 1205.2, 1435.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                                     LegLowerL (UnityEngine.GameObject) (2 children). Pos: Local (-0.2, -0.5, 0.0) / Global (-1298.6, 1202.5, 1436.3). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                                         FootL (UnityEngine.GameObject) (1 children). Pos: Local (0.0, -0.6, 0.0) / Global (-1298.6, 1198.9, 1436.3). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                                             model (UnityEngine.GameObject) (2 children). Pos: Local (0.1, -0.2, -0.1) / Global (-1299.5, 1197.7, 1435.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                                                 Hitbox (UnityEngine.GameObject) (0 children). Pos: Local (-0.3, 0.0, 0.0) / Global (-1299.5, 1197.7, 1437.2). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                                                 Frame 1 (UnityEngine.GameObject) (1 children). Pos: Local (-0.3, 0.0, 0.0) / Global (-1299.5, 1197.7, 1437.2). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                                                     Chunks (UnityEngine.GameObject) (1 children). Pos: Local (0.0, 0.0, 0.0) / Global (-1299.5, 1197.7, 1437.2). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                                                         Chunk (0,0,0) (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (-1299.5, 1197.7, 1437.2). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                                         model (UnityEngine.GameObject) (2 children). Pos: Local (0.0, -0.6, 0.0) / Global (-1298.9, 1198.9, 1436.0). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                                             Hitbox (UnityEngine.GameObject) (0 children). Pos: Local (-0.1, 0.0, 0.0) / Global (-1298.9, 1198.9, 1436.6). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                                             Frame 1 (UnityEngine.GameObject) (1 children). Pos: Local (-0.1, 0.0, 0.0) / Global (-1298.9, 1198.9, 1436.6). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                                                 Chunks (UnityEngine.GameObject) (1 children). Pos: Local (0.0, 0.0, 0.0) / Global (-1298.9, 1198.9, 1436.6). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                                                     Chunk (0,0,0) (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (-1298.9, 1198.9, 1436.6). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                                     model (UnityEngine.GameObject) (2 children). Pos: Local (0.0, -0.4, -0.2) / Global (-1300.1, 1202.5, 1435.4). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                                         Hitbox (UnityEngine.GameObject) (0 children). Pos: Local (-0.3, 0.0, 0.0) / Global (-1300.1, 1202.5, 1437.2). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                                         Frame 1 (UnityEngine.GameObject) (1 children). Pos: Local (-0.3, 0.0, 0.0) / Global (-1300.1, 1202.5, 1437.2). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                                             Chunks (UnityEngine.GameObject) (1 children). Pos: Local (0.0, 0.0, 0.0) / Global (-1300.1, 1202.5, 1437.2). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                                                 Chunk (0,0,0) (UnityEngine.GameObject) (0 children). Pos: Local (0.0, 0.0, 0.0) / Global (-1300.1, 1202.5, 1437.2). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                                 FloorCollider (UnityEngine.GameObject) (0 children). Pos: Local (0.0, -1.1, 0.1) / Global (-1298.1, 1198.5, 1434.8). Scale: (1.0, 1.0, 1.0)
[7/30/2019 4:08:06 PM] [Debug] [Scene Dump]                             Spine_programmatic (UnityEngine.GameObject) (1 children). Pos: Local (0.0, 0.0, 0.0) / Global (-1298.6, 1205.2, 1434.8). Scale: (1.0, 1.0, 1.0)
